"1"	"61"	"蓝月亮清洁卫生有限责任公司"	""	"230956400510220150529405927624"	"307800.50"	"2019-5-29"	"2019-8-29"	"0"	"深华建设(深圳)股份有限公司"	""	""	""	"聚华健设(限贸)国份有限公司"	""	"309584005102"	""	"汉鑫钢铁(珠海)有限公司"	""	""	""	"2019-7-31 00:00:00"	"0"	"无瑕疵"	"2"	"43"	"营业执照法人"	"1"	""	""	"3"	"43"	"2019-7-25 11:57:41"	"43"	"2019-8-28 16:20:00"
"2"	"61"	"蓝月亮清洁卫生有限责任公司"	""	"632512547896532200114412365201"	"908700.33"	""	"2019-7-25"	"0"	""	""	""	""	"蓝月亮"	""	""	""	""	""	""	""	"2019-7-31 00:00:00"	"0"	"无瑕疵"	"0"	"43"	"营业执照法人"	"1"	""	""	"4"	"43"	"2019-7-25 14:19:19"	"43"	"2019-7-30 16:00:00"
"3"	"61"	"蓝月亮清洁卫生有限责任公司"	""	"65453464513245842512"	"3011100.00"	""	"2019-7-26"	"0"	""	""	""	""	"蓝月亮"	""	""	""	""	""	""	""	"2019-7-27 00:00:00"	"1"	"无瑕疵"	"0"	"43"	"营业执照法人"	"1"	""	""	"4"	"43"	"2019-7-25 14:20:24"	"43"	"2019-7-27 07:03:20"
"4"	"61"	"蓝月亮清洁卫生有限责任公司"	""	"754251658465458745841"	"60222020.00"	""	"2019-7-26"	"0"	""	""	""	""	"蓝月亮"	""	""	""	""	""	""	""	"2019-7-27 00:00:00"	"2"	"供应链,小贷,担保,质押"	"0"	"43"	"营业执照法人"	"1"	""	""	"4"	"43"	"2019-7-25 14:25:35"	"43"	"2019-7-27 07:03:20"
"5"	"61"	"蓝月亮清洁卫生有限责任公司"	""	"5864153687451215"	"362250.00"	""	"2019-7-31"	"0"	""	""	""	""	"蓝月亮4"	""	""	""	""	""	""	""	"2019-7-31 00:00:00"	"2"	"供应链,租赁,担保"	"0"	"43"	"营业执照法人"	"1"	""	""	"4"	"43"	"2019-7-25 14:26:23"	"43"	"2019-7-30 16:00:00"
"6"	"61"	"蓝月亮清洁卫生有限责任公司"	""	"230956400510220150529405927624"	"307800.50"	"2019-5-29"	"2019-8-29"	"0"	"深华建设(深圳)股份有限公司"	""	""	""	"聚华健设(限贸)国份有限公司"	""	"309584005102"	""	"汉鑫钢铁(珠海)有限公司"	""	""	""	"2019-7-31 00:00:00"	"1"	"无瑕疵"	"0"	"43"	"营业执照法人"	"1"	""	""	"4"	"43"	"2019-7-25 14:33:18"	"43"	"2019-8-28 16:20:00"
"7"	"61"	"蓝月亮清洁卫生有限责任公司"	""	"230956400510220150529405927624"	"307800.50"	"2019-5-29"	"2019-8-29"	"0"	"深华建设(深圳)股份有限公司"	""	""	""	"聚华健设(限贸)国份有限公司"	""	"309584005102"	""	"汉鑫钢铁(珠海)有限公司"	""	""	""	"2019-7-31 00:00:00"	"0"	"无瑕疵"	"0"	"43"	"营业执照法人"	"1"	""	""	"3"	"43"	"2019-7-25 14:37:56"	"43"	"2019-8-28 16:20:00"
"8"	"61"	"蓝月亮清洁卫生有限责任公司"	""	"2309564005102201505294059276241"	"307800.50"	"2019-5-29"	"2019-8-29"	"0"	"深华建设(深圳)股份有限公司"	""	""	""	"聚华健设(限贸)国份有限公司2"	""	"309584005102"	""	"汉鑫钢铁(珠海)有限公司"	""	""	""	"2020-7-31 00:00:00"	"4"	"无瑕疵"	"0"	"43"	"营业执照法人"	"1"	""	""	"2"	"43"	"2019-7-25 16:08:58"	"69"	"2019-8-28 16:20:00"
"9"	"61"	"蓝月亮清洁卫生有限责任公司"	""	"230956400510220150529405927624"	"307800.50"	"2019-5-29"	"2019-8-29"	"0"	"深华建设(深圳)股份有限公司"	""	""	""	"聚华健设(限贸)国份有限公司"	""	"309584005102"	""	"汉鑫钢铁(珠海)有限公司"	""	""	""	"2019-8-2 00:00:00"	"0"	"无瑕疵"	"0"	"43"	"营业执照法人"	"1"	""	""	"4"	"43"	"2019-7-25 16:09:43"	"43"	"2019-8-28 16:20:00"
"10"	"61"	"蓝月亮清洁卫生有限责任公司"	""	"230956400510220150529405927624"	"307800.50"	"2019-5-29"	"2019-8-29"	"0"	"深华建设(深圳)股份有限公司"	""	""	""	"聚华健设(限贸)国份有限公司"	""	"309584005102"	""	"汉鑫钢铁(珠海)有限公司"	""	""	""	"2019-8-4 00:00:00"	"0"	"无瑕疵"	"0"	"43"	"营业执照法人"	"1"	""	""	"4"	"43"	"2019-7-25 16:12:08"	"43"	"2019-8-28 16:20:00"
"11"	"61"	"蓝月亮清洁卫生有限责任公司"	""	"230956400510220150529405927624"	"307800.50"	"2019-5-29"	"2019-8-29"	"0"	"深华建设(深圳)股份有限公司"	""	""	""	"聚华健设(限贸)国份有限公司"	""	"309584005102"	""	"汉鑫钢铁(珠海)有限公司"	""	""	""	"2019-8-7 00:00:00"	"0"	"无瑕疵"	"0"	"43"	"营业执照法人"	"1"	""	""	"4"	"43"	"2019-7-25 16:14:13"	"46"	"2019-8-28 16:20:00"
"12"	"62"	"天综帽创特管工有限公司"	""	"110220330456545645645645645646"	"0.00"	""	"2019-7-26"	"0"	""	""	""	""	"天综"	""	"0-07311110713"	""	""	""	""	""	"2019-7-26 10:40:00"	"0"	"回头"	"0"	"42"	"被授权人姓名"	"1"	""	""	"4"	"42"	"2019-7-26 10:37:50"	"42"	"2019-7-26 07:04:17"
"13"	"62"	"天综帽创特管工有限公司"	""	"851235"	"0.00"	""	"2019-7-26"	"0"	""	""	""	""	"的期望"	""	""	""	""	""	""	""	"2019-7-26 00:00:00"	"0"	"回头"	"0"	"42"	"被授权人姓名"	"1"	""	""	"5"	"42"	"2019-7-26 10:39:33"	"42"	"2019-7-26 10:58:04"
"14"	"62"	"天综帽创特管工有限公司"	""	"5641"	"0.00"	""	"2019-7-29"	"0"	""	""	""	""	"风一样"	""	""	""	""	""	""	""	"2019-7-31 00:00:00"	"0"	"无瑕疵"	"0"	"42"	"被授权人姓名"	"1"	""	""	"4"	"42"	"2019-7-26 10:41:37"	"42"	"2019-7-30 16:00:00"
"15"	"62"	"天综帽创特管工有限公司"	""	"4A5D2ASD5AS4D"	"0.00"	""	"2019-7-26"	"0"	""	""	""	""	"AASD驱蚊器"	""	""	""	""	""	""	""	"2019-7-26 00:00:00"	"0"	"上下不一致"	"0"	"42"	"被授权人姓名"	"1"	""	""	"4"	"42"	"2019-7-26 10:44:35"	"42"	"2019-7-26 02:44:40"
"16"	"62"	"天综帽创特管工有限公司"	""	"230958400510220190529405927624"	"307800.50"	"2019-5-29"	"2019-8-29"	"0"	"深华建设(深圳)股份有限公司"	""	""	""	"深华建设(深圳)股份有限公司"	""	"309584005102"	""	"汉鑫钢铁(珠海)有限公司"	""	""	""	"2019-7-26 00:00:00"	"0"	"无瑕疵"	"0"	"42"	"被授权人姓名"	"1"	""	""	"4"	"42"	"2019-7-26 11:04:32"	"42"	"2019-8-28 16:20:00"
"17"	"62"	"天综帽创特管工有限公司"	""	"230958400510220190529405927624"	"307800.50"	"2019-5-29"	"2019-8-29"	"0"	"深华建设(深圳)股份有限公司"	""	""	""	"深华建设(深圳)股份有限公司"	""	"309584005102"	""	"汉鑫钢铁(珠海)有限公司"	""	""	""	"2019-7-26 00:00:00"	"0"	"无瑕疵"	"0"	"42"	"被授权人姓名"	"1"	""	""	"4"	"42"	"2019-7-26 11:13:45"	"42"	"2019-8-28 16:20:00"
"18"	"62"	"天综帽创特管工有限公司"	""	"541251247441254"	"0.00"	""	"2019-7-31"	"0"	""	""	""	""	"的萨达"	""	"0-07311110713"	""	""	""	""	""	"2019-7-31 00:00:00"	"4"	"无瑕疵"	"0"	"42"	"被授权人姓名"	"1"	""	""	"4"	"42"	"2019-7-26 13:56:56"	"42"	"2019-7-30 16:00:00"
"19"	"61"	"蓝月亮清洁卫生有限责任公司"	""	"230956400510220150529405927620"	"307800.50"	"2019-5-29"	"2019-7-27"	"0"	"深华建设(深圳)股份有限公司"	""	""	""	"聚华健设"	""	"309584005102"	""	"汉鑫钢铁(珠海)有限公司"	""	""	""	"2019-7-26 14:25:00"	"1"	"供应链,投资"	"0"	"43"	"营业执照法人"	"1"	""	""	"4"	"43"	"2019-7-26 14:24:26"	"42"	"2019-7-27 07:03:20"
"20"	"61"	"蓝月亮清洁卫生有限责任公司"	""	"5454251245842512454212454421"	"154215541.01"	""	"2019-7-26"	"0"	""	""	""	""	"首页25号14点50下架"	""	""	""	""	""	""	""	"2019-7-26 14:50:30"	"2"	"保理,小贷,供应链"	"0"	"43"	"营业执照法人"	"1"	""	""	"4"	"43"	"2019-7-26 14:48:55"	"43"	"2019-7-26 07:04:17"
"21"	"61"	"蓝月亮清洁卫生有限责任公司"	""	"545245225415241231201234567890"	"52111244.33"	""	"2019-7-31"	"0"	""	""	""	""	"八嘎"	""	""	""	""	""	""	""	"2019-7-26 15:30:30"	"2"	"不可转让,保理,质押"	"0"	"43"	"营业执照法人"	"1"	""	""	"3"	"43"	"2019-7-26 15:18:04"	"43"	"2019-7-30 16:00:00"
"22"	"61"	"蓝月亮清洁卫生有限责任公司"	""	"111112222233333444445555566666"	"8963546532.31"	""	"2019-7-27"	"0"	""	""	""	""	"背书签收前撤单"	""	""	""	""	""	""	""	"2019-7-26 19:00:00"	"4"	"保理,租赁,回头,小贷"	"0"	"43"	"营业执照法人"	"1"	""	""	"4"	"43"	"2019-7-26 17:25:41"	"43"	"2019-7-26 19:00:20"
"23"	"61"	"蓝月亮清洁卫生有限责任公司"	""	"123456789012345678901234567892"	"4564521321.33"	""	"2019-7-26"	"0"	""	""	""	""	"八嘎八嘎2"	""	""	""	""	""	""	""	"2019-7-26 18:00:00"	"0"	"小贷,供应链,上下不一致"	"0"	"43"	"营业执照法人"	"1"	""	""	"5"	"43"	"2019-7-26 17:32:11"	"43"	"2019-7-26 17:55:55"
